"stop_id","stop_code","stop_name","stop_lat","stop_lon","zone_id","stop_url","location_type","parent_station","stop_desc","stop_timezone","wheelchair_boarding","level_id","platform_code"
"100634-Z_52873_STOP","008A06","AV. Boyacá - AV. Esperanza","4.661637","-74.115433","0","","0","","","","0","",""
"100634-Z_51816_STOP","007B11","AV. Boyacá - CL 64abis Sur","4.555521","-74.138056","0","","0","","","","0","",""
"100634-Z_51815_STOP","007A11","AV. Boyacá - CL 64abis Sur","4.554671","-74.137763","0","","0","","","","0","",""
"100634-Z_53551_STOP","429A06","AV. C. de Cali - CL 23A Bis","4.669501","-74.127263","0","","0","","","","0","",""
"100634-Z_54135_STOP","210A08","AV. C. de Cali - CL 34A Sur","4.636373","-74.161202","0","","0","","","","0","",""
"100634-Z_53646_STOP","029A08","AV. C. de Cali - CL 37A Sur","4.635111","-74.162538","0","","0","","","","0","",""
"100634-Z_53833_STOP","112A08","AV. C. de Cali - CL 38A Sur","4.634102","-74.163265","0","","0","","","","0","",""
"100634-Z_53832_STOP","111A08","AV. C. de Cali - CL 38C Sur","4.634277","-74.163496","0","","0","","","","0","",""
"100634-Z_53643_STOP","027A08","AV. C. de Cali - CL 40A Sur","4.632374","-74.165749","0","","0","","","","0","",""
"100634-Z_53641_STOP","026A08","AV. C. de Cali - CL 40D Sur","4.631596","-74.166223","0","","0","","","","0","",""
"100634-Z_53642_STOP","026B08","AV. C. de Cali - CL 40D Sur","4.631405","-74.166404","0","","0","","","","0","",""
"100634-Z_53637_STOP","024A08","AV. C. de Cali - CL 42C Sur","4.629369","-74.168848","0","","0","","","","0","",""
"100634-Z_53638_STOP","024B08","AV. C. de Cali - CL 42C Sur","4.629182","-74.169105","0","","0","","","","0","",""
"100634-Z_53640_STOP","025B08","AV. C. de Cali - CL 42F Sur","4.629475","-74.169192","0","","0","","","","0","",""
"100634-Z_53639_STOP","025A08","AV. C. de Cali - CL 42F Sur","4.629665","-74.168968","0","","0","","","","0","",""
"100634-Z_51371_STOP","117A09","AV. C. de Cali - CL 57B Sur","4.618875","-74.18403","0","","0","","","","0","",""
"100634-Z_51673_STOP","289A09","AV. C. de Cali - CL 61A Sur","4.618079","-74.187752","0","","0","","","","0","",""
"100634-Z_52267_STOP","010A05","AV. C. de Cali - CL 64G Bis","4.686477","-74.111966","0","","0","","","","0","",""
"100634-Z_52193_STOP","652A09","AV. C. de Cali - CL 73D Sur","4.613316","-74.199423","0","","0","","","","0","",""
"100634-Z_51320_STOP","111A04","AV. C. de Cali - CL 82A Bis","4.70534","-74.099303","0","","0","","","","0","",""
"100634-Z_53834_STOP","112B08","AV. C. de Cali- CL 38 C Sur","4.633844","-74.163601","0","","0","","","","0","",""
"100634-Z_53332_STOP","042B12","AV. Caracas - CL 81 Bis Sur","4.508838","-74.114077","0","","0","","","","0","",""
"100634-Z_56045_STOP","009A07","AV. Centenario - KR 134a-53","4.693831","-74.168611","0","","0","","","","0","",""
"100634-Z_55547_STOP","239A13","AV. Circunvalar - CL 20 Sur","4.564431","-74.079379","0","","0","","","","0","",""
"100634-Z_57970_STOP","050A13","AV. Circunvalar - CL 37 Sur","4.550965","-74.086288","0","","0","","","","0","",""
"100634-Z_55918_STOP","511A13","AV. Circunvalar - CL 48 Sur","4.534877","-74.083889","0","","0","","","","0","",""
"100634-Z_55275_STOP","061A13","AV. Circunvalar - CL 58 Sur","4.531941","-74.086401","0","","0","","","","0","",""
"100634-Z_55430_STOP","143A13","AV. Circunvalar - CL 68 Sur","4.52158","-74.08872","0","","0","","","","0","",""
"100634-Z_55384_STOP","109A13","AV. Circunvalar - CL 82 Sur","4.505243","-74.08849","0","","0","","","","0","",""
"100634-Z_55382_STOP","107A13","AV. Circunvalar - CL 86 Sur","4.501481","-74.086211","0","","0","","","","0","",""
"100634-Z_55383_STOP","108A13","AV. Circunvalar - CL 87 Sur","4.501278","-74.086012","0","","0","","","","0","",""
"100634-Z_58367_STOP","664A03","CL 144 - KR 147a Br. Bilbao","4.75285","-74.1176","0","","0","","","","0","",""
"100634-Z_58368_STOP","663A03","CL 144 - KR 147c Br. Bilbao","4.75283","-74.118","0","","0","","","","0","",""
"100634-Z_54320_STOP","335A08","CL 42A Sur - AV. C. de Cali","4.6309","-74.168296","0","","0","","","","0","",""
"100634-Z_55859_STOP","465A13","CL 46 Sur - KR 12A Bis Este","4.541579","-74.085496","0","","0","","","","0","",""
"100634-Z_55445_STOP","370A10","CL 59A Sur - KR 76A Perdomo","4.592365","-74.180564","0","","0","","","","0","",""
"100634-Z_54870_STOP","663A08","CLL 48 Sur - AV. C. de Cali","4.627696","-74.173906","0","","0","","","","0","",""
"100634-Z_55526_STOP","409A10","Estación General Santander","4.59316","-74.128611","0","","0","","","","0","",""
"100634-Z_57193_STOP","516A01","KR 11 Este - Vía La calera","4.670484","-74.016517","0","","0","","","","0","",""
"100634-Z_54524_STOP","133A03","KR 115 - CL 147 A - 09 / 15","4.75275","-74.103344","0","","0","","","","0","",""
"100634-Z_58377_STOP","983V03","KR 148 - CL 143b Br. Bilbao","4.752764","-74.118502","0","","0","","","","0","",""
"100634-Z_56082_STOP","024A07","TV 39 Bis A - AV. Américas","4.624804","-74.093793","0","","0","","","","0","",""
"100634-Z_57564_STOP","356A01","Vìa La Calera - KR 2A Este","4.675399","-74.023962","0","","0","","","","0","",""
"100634-Z_52697_STOP","483A11","Vía Mochuelo Bajo - Km 3,5","4.52009","-74.145567","0","","0","","","","0","",""
"100634-Z_52700_STOP","486A11","Vía Mochuelo Bajo - Km 3,5","4.519851","-74.145511","0","","0","","","","0","",""
"100634-Z_51734_STOP","337A09","AV. 1 de Mayo - AV. A Mejía","4.61467","-74.174947","0","","0","","","","0","",""
"100634-Z_56118_STOP","056C07","AV. Boyacá - AV. Centenario","4.648468","-74.126935","0","","0","","","","0","",""
"100634-Z_56116_STOP","056A07","AV. Boyacá - AV. Centenario","4.649292","-74.12595","0","","0","","","","0","",""
"100634-Z_56115_STOP","055C07","AV. Boyacá - AV. Centenario","4.648451","-74.127917","0","","0","","","","0","",""
"100634-Z_56114_STOP","055B07","AV. Boyacá - AV. Centenario","4.648021","-74.12848","0","","0","","","","0","",""
"100634-Z_53130_STOP","135A06","AV. Boyacá - AV. Centenario","4.651568","-74.124723","0","","0","","","","0","",""
"100634-Z_51805_STOP","002B11","AV. Boyacá - CL 60B Bis Sur","4.561657","-74.138736","0","","0","","","","0","",""
"100634-Z_53632_STOP","019A08","AV. C. de Cali - DG 52 A Sur","4.623892","-74.179119","0","","0","","","","0","",""
"100634-Z_56662_STOP","355A07","AV. Centenario - AV. Boyacá","4.651086","-74.128427","0","","0","","","","0","",""
"100634-Z_56160_STOP","073A07","AV. Centenario - AV. Boyacá","4.645962","-74.1246","0","","0","","","","0","",""
"100634-Z_55539_STOP","226A13","AV. Circunvalar - CL 32F Sur","4.553103","-74.084788","0","","0","","","","0","",""
"100634-Z_55501_STOP","182A13","AV. Circunvalar - CL 36A Sur","4.551886","-74.085665","0","","0","","","","0","",""
"100634-Z_55500_STOP","181A13","AV. Circunvalar - CL 36A Sur","4.551683","-74.085765","0","","0","","","","0","",""
"100634-Z_55453_STOP","146A13","AV. Circunvalar - CL 64A Sur","4.524472","-74.087402","0","","0","","","","0","",""
"100634-Z_55416_STOP","126A13","AV. Circunvalar - CL 73A Sur","4.517572","-74.090493","0","","0","","","","0","",""
"100634-Z_55423_STOP","133A13","AV. Circunvalar - CL 75B Sur","4.515433","-74.088892","0","","0","","","","0","",""
"100634-Z_55267_STOP","053A13","AV. V/Cio - CL 42A BIS A Sur","4.545602","-74.083628","0","","0","","","","0","",""
"100634-Z_55143_STOP","630A03","CL 160 - KR 63cl 160 - KR 63","4.74383","-74.064205","0","","0","","","","0","",""
"100634-Z_52497_STOP","330B11","DG 64 A Bis Sur - KR 17D Bis","4.554041","-74.139754","0","","0","","","","0","",""
"100634-Z_58861_STOP","488A09","DG 73D Bis Sur - KR 79 Bis A","4.605933","-74.200799","0","","0","","","","0","",""
"100634-Z_53151_STOP","440A05","KR 121 - CL 65A Br. Engativa","4.715121","-74.139586","0","","0","","","","0","",""
"100634-Z_53449_STOP","090A12","KR 3 - CL 139 Sur Usme Rural","4.468345","-74.12836","0","","0","","","","0","",""
"100634-Z_57200_STOP","524A01","KR 4 - CL 182c Br. El Codito","4.761346","-74.024079","0","","0","","","","0","",""
"100634-Z_58407_STOP","602A13","KR 5C Este - CL 54 A Bis Sur","4.53589","-74.09278","0","","0","","","","0","",""
"100634-Z_58408_STOP","599A13","KR 5C Este - CL 54 A Bis Sur","4.53606","-74.09271","0","","0","","","","0","",""
"100634-T_11766_STOP","506A13","Kr11b E - Dig60b sur(505a13)","4.530443","-74.090118","0","","0","","","","0","",""
"100634-Z_52015_STOP","551A09","TV 87bis A - CL 58 D Bis Sur","4.622263","-74.187722","0","","0","","","","0","",""
"100634-Z_51128_STOP","024A04","AC 90 - KR 95F Ciudad Bachué","4.717596","-74.102277","0","","0","","","","0","",""
"100634-Z_54002_STOP","173A08","AV. A. Mejía - AV. 1 de Mayo","4.614949","-74.174181","0","","0","","","","0","",""
"100634-Z_53597_STOP","003A08","AV. A. Mejía - AV. Américas","4.635234","-74.15416","0","","0","","","","0","",""
"100634-Z_53598_STOP","004A08","AV. A. Mejía - AV. Américas","4.634886","-74.154235","0","","0","","","","0","",""
"100634-Z_51191_STOP","054B09","AV. A. Mejía - CL 58ibis Sur","4.610043","-74.179429","0","","0","","","","0","",""
"100634-Z_53647_STOP","029B08","AV. C. de Cali - Calle 37 Sur","4.635265","-74.162327","0","","0","","","","0","",""
"100634-Z_55432_STOP","145A13","AV. Circunvalar - CL 64 A Sur","4.52421","-74.087461","0","","0","","","","0","",""
"100634-Z_53722_STOP","064A08","AV. De las Américas - KR 79a","4.631299","-74.152977","0","","0","","","","0","",""
"100634-Z_53723_STOP","065A08","AV. De las Américas - KR 79b","4.631962","-74.152063","0","","0","","","","0","",""
"100634-Z_55050_STOP","074A10","AV. J. Gaitán C. - AV. V/cio","4.580765","-74.156353","0","","0","","","","0","",""
"100634-Z_55047_STOP","072A10","AV. J. Gaitán C. - CL 40 Sur","4.587867","-74.126209","0","","0","","","","0","",""
"100634-Z_54884_STOP","004A10","AV. J. Gaitán C. - CL 41 Sur","4.58765","-74.126182","0","","0","","","","0","",""
"100634-Z_54886_STOP","005B10","AV. J. Gaitán C. - CL 47 Sur","4.586045","-74.130531","0","","0","","","","0","",""
"100634-Z_54887_STOP","006A10","AV. J. Gaitán C. - CL 47 Sur","4.585808","-74.13057","0","","0","","","","0","",""
"100634-Z_54890_STOP","007B10","AV. J. Gaitán C. - CL 50 Sur","4.585007","-74.135312","0","","0","","","","0","",""
"100634-Z_54893_STOP","010A10","AV. J. Gaitán C. - CL 54 Sur","4.582358","-74.140205","0","","0","","","","0","",""
"100634-Z_54920_STOP","015A10","AV. J. Gaitán C. - CL 54 Sur","4.580743","-74.151483","0","","0","","","","0","",""
"100634-Z_50146_STOP","408A10","AV. J. Gaitán C. - CL 58 Sur","4.57867","-74.1462","0","","0","","","","0","",""
"100634-Z_50145_STOP","407A10","AV. J. Gaitán C. - CL 58 Sur","4.578941","-74.147506","0","","0","","","","0","",""
"100634-Z_54891_STOP","008A10","AV. J. Gaitán C. - DG 50 Sur","4.583986","-74.138167","0","","0","","","","0","",""
"100634-Z_55392_STOP","316B10","AV. J. Gaitán C. - DG 58 Sur","4.579806","-74.143076","0","","0","","","","0","",""
"100634-Z_55391_STOP","316A10","AV. J. Gaitán C. - DG 58 Sur","4.57942","-74.143422","0","","0","","","","0","",""
"100634-Z_58753_STOP","633A13","CL 31 Sur - KR 12C Bis A Este","4.558837","-74.080434","0","","0","","","","0","",""
"100634-Z_57720_STOP","893A00","DG 61C - CL 57C Br. El Campin","4.649308","-74.075787","0","","0","","","","0","",""
"100634-T_13468_STOP","8000","6-2 San Francisco Portal Tunal","4.570788","-74.139576","0","","0","","","","0","",""
"100634-Z_54242_STOP","565A12","AK 8E - DG 119 Sur Br. El Uval","4.478456","-74.094407","0","","0","","","","0","",""
"100634-Z_56489_STOP","241A07","AV. A. Mejía - AV. Centenario","4.654911","-74.132517","0","","0","","","","0","",""
"100634-Z_56663_STOP","356A07","AV. C. de Cali - AV. Américas","4.642141","-74.154392","0","","0","","","","0","",""
"100634-Z_53272_STOP","193A06","AV. C. de Cali - AV. Esperanza","4.672659","-74.124969","0","","0","","","","0","",""
"100634-Z_52917_STOP","028A06","AV. C. de Cali - AV. Esperanza","4.671292","-74.12575","0","","0","","","","0","",""
"100634-Z_54136_STOP","210B08","AV. C. de Cali - CL 34 Bis Sur","4.636631","-74.160968","0","","0","","","","0","",""
"100634-Z_53271_STOP","192A06","AV. Esperanza - AV. C. de Cali","4.671693","-74.124866","0","","0","","","","0","",""
"100634-Z_54888_STOP","006B10","AV. J. Gaitán C. - CL 47A Sur","4.585722","-74.131011","0","","0","","","","0","",""
"100634-Z_54885_STOP","005A10","AV. J. Gaitán C. - CL 47A Sur","4.585933","-74.131025","0","","0","","","","0","",""
"100634-Z_55095_STOP","091B10","AV. J. Gaitán C. - CL 49A Sur","4.585369","-74.134308","0","","0","","","","0","",""
"100634-Z_55094_STOP","091A10","AV. J. Gaitán C. - CL 49B Sur","4.585316","-74.134792","0","","0","","","","0","",""
"100634-Z_54889_STOP","007A10","AV. J. Gaitán C. - CL 49B Sur","4.585128","-74.134674","0","","0","","","","0","",""
"100634-Z_54894_STOP","011A10","AV. J. Gaitán C. - CL 53B Sur","4.581926","-74.140561","0","","0","","","","0","",""
"100634-Z_54896_STOP","013A10","AV. J. Gaitán C. - CL 56F Sur","4.579103","-74.143475","0","","0","","","","0","",""
"100634-Z_54898_STOP","014A10","AV. J. Gaitán C. - CL 58A Sur","4.58044","-74.151253","0","","0","","","","0","",""
"100634-Z_54899_STOP","014B10","AV. J. Gaitán C. - CL 58A Sur","4.580769","-74.152124","0","","0","","","","0","",""
"100634-Z_54921_STOP","015B10","AV. J. Gaitán C. - CL 58B Sur","4.580562","-74.150998","0","","0","","","","0","",""
"100634-Z_55051_STOP","074B10","AV. J. Gaitán C. - CL 59B Sur","4.581016","-74.154807","0","","0","","","","0","",""
"100634-Z_55048_STOP","073A10","AV. J. Gaitán C. - CL 59C Sur","4.580829","-74.154531","0","","0","","","","0","",""
"100634-Z_55049_STOP","073B10","AV. J. Gaitán C. - CL 59C Sur","4.580783","-74.154791","0","","0","","","","0","",""
"100634-Z_54892_STOP","009A10","AV. J. Gaitán C. - DG 49B Sur","4.584271","-74.137714","0","","0","","","","0","",""
"100634-Z_52981_STOP","058A06","CL 17 Bis - KR 126a El Refugio","4.691092","-74.162183","0","","0","","","","0","",""
"100634-Z_58418_STOP","931V12","CL 48X Sur - KR 1 Diana Turbay","4.545595","-74.105992","0","","0","","","","0","",""
"100634-Z_58337_STOP","576A12","CL 67A Sur - KR 11 Portal Usme","4.5307","-74.1182","0","","0","","","","0","",""
"100634-Z_55044_STOP","069A10","CL 68F Sur - AV. J. Gaitán C.","4.580846","-74.160977","0","","0","","","","0","",""
"100634-Z_55043_STOP","068A10","CL 68F Sur - AV. J. Gaitán C.","4.58076","-74.161161","0","","0","","","","0","",""
"100634-Z_52548_STOP","374A11","DG 47B Sur - KR 24C C.C. Tunal","4.578994","-74.129763","0","","0","","","","0","",""
"100634-Z_53288_STOP","213A06","KR 137a - CL 17A Puente Grande","4.696246","-74.169363","0","","0","","","","0","",""
"100634-Z_58425_STOP","468A06","KR 137a - CL 17B Puente Grande","4.697233","-74.168398","0","","0","","","","0","",""
"100634-Z_51206_STOP","065A04","AC 80 - KR 119 Puente de Guadua","4.726324","-74.125374","0","","0","","","","0","",""
"100634-Z_51286_STOP","094A09","AV. 1 de Mayo - KR 38B (094a09)","4.59944","-74.117091","0","","0","","","","0","",""
"100634-Z_54281_STOP","317A08","AV. C. de Cali - DG 56A Bis Sur","4.621122","-74.182393","0","","0","","","","0","",""
"100634-Z_52906_STOP","019A06","AV. Centenario - AV. C. de Cali","4.657868","-74.13444","0","","0","","","","0","",""
"100634-Z_54895_STOP","012A10","AV. J. Gaitán C. - AV. Boyacá","4.581074","-74.14169","0","","0","","","","0","",""
"100634-Z_54897_STOP","013B10","AV. J. Gaitán C. - AV. Boyacá","4.579956","-74.142651","0","","0","","","","0","",""
"100634-Z_55491_STOP","396A10","AV. J. Gaitán C. - DG 68 B Sur","4.580139","-74.158594","0","","0","","","","0","",""
"100634-Z_55482_STOP","386A10","AV. J. Gaitán C. - DG 68 B Sur","4.580372","-74.158625","0","","0","","","","0","",""
"100634-Z_53303_STOP","020A12","Autopista al Llano - DG 69F Sur","4.520552","-74.122951","0","","0","","","","0","",""
"100634-Z_51184_STOP","051B09","CL 63 Sur - Av. Agoberto Mejía","4.607416","-74.183544","0","","0","","","","0","",""
"100634-Z_58371_STOP","462A04","CL 80 - KR 119 Puente de Guadua","4.72689","-74.1248","0","","0","","","","0","",""
"100634-Z_56013_STOP","587B13","KR 15 Este - CL 48 Sur Gaviotas","4.534618","-74.083824","0","","0","","","","0","",""
"100634-Z_56709_STOP","235A01","AK 7 - CL 156 Clínica El Bosque","4.732375","-74.024107","0","","0","","","","0","",""
"100634-T_11148_STOP","165B08","AV. Agoberto Mejía - Cl 45A Sur","4.620202","-74.167577","0","","0","","","","0","",""
"100634-Z_51087_STOP","016A09","AV. Boyacá - CL 39 Sur (016a09)","4.606897","-74.142048","0","","0","","","","0","",""
"100634-Z_55422_STOP","132A13","AV. Circunvalar - CL 75B BIS Sur","4.515675","-74.089088","0","","0","","","","0","",""
"100634-Z_53407_STOP","076A12","Autopista al Llano - CL 111a Sur","4.489743","-74.108944","0","","0","","","","0","",""
"100634-Z_53406_STOP","075A12","Autopista al Llano - CL 111a Sur","4.489596","-74.109203","0","","0","","","","0","",""
"100634-Z_59147_STOP","906V01","CL 185 - KR 2 Este La Estrellita","4.761931","-74.020659","0","","0","","","","0","",""
"100634-Z_53546_STOP","424A06","KR 127 - CL 22D Fontibon Refugio","4.695195","-74.154879","0","","0","","","","0","",""
"100634-Z_54905_STOP","409A03","KR 129a - CL 142d Suba Tibabuyes","4.749003","-74.111214","0","","0","","","","0","",""
"100634-Z_52604_STOP","430A11","KR 18F - CL 89 Sur Mochuelo Bajo","4.507164","-74.147278","0","","0","","","","0","",""
"100634-Z_58070_STOP","534B09","KR 95A - CL 74 Sur Metrovivienda","4.630137","-74.205021","0","","0","","","","0","",""
"100634-Z_53928_STOP","350A12","CL 139 Sur - KR 3C Ciudadela Usme","4.472327","-74.130508","0","","0","","","","0","",""
"100634-Z_55730_STOP","071A02","CL 167 - KR 45A Estación Toberin","4.747968","-74.04791","0","","0","","","","0","",""
"100634-Z_54857_STOP","650A08","CL 42F Sur - KR 99C Br. La Rivera","4.64748","-74.179146","0","","0","","","","0","",""
"100634-Z_53662_STOP","201A12","CL 87B Sur - KR 2B Bellavista Sur","4.505216","-74.10512","0","","0","","","","0","",""
"100634-Z_58222_STOP","982V12","KR 3 - CL 139 Sur Br. Usme Centro","4.468034","-74.128376","0","","0","","","","0","",""
"100634-Z_53450_STOP","091A12","KR 3 - CL 139 Sur Br. Usme Pueblo","4.468348","-74.12813","0","","0","","","","0","",""
"100634-Z_50994_STOP","534A09","KR 95A - CL 75A Sur Metrovivienda","4.629819","-74.205754","0","","0","","","","0","",""
"100634-Z_51129_STOP","024B04","KR 95G - CL 89 Br. Ciudad Bachué","4.717665","-74.103017","0","","0","","","","0","",""
"100634-Z_50426_STOP","377C05","Aeropuerto Eldorado AC 26 - KR 103","4.697848","-74.140614","0","","0","","","","0","",""
"100634-Z_58221_STOP","973V02","Auto Norte - CL 191 Terminal Norte","4.768932","-74.043931","0","","0","","","","0","",""
"100634-Z_53364_STOP","054A12","Autopista al Llano - DG 97 Bis Sur","4.493911","-74.108499","0","","0","","","","0","",""
"100634-Z_59016_STOP","919V12","CL 137 Sur - KR 1C Br. Usme Centro","4.470229","-74.123309","0","","0","","","","0","",""
"100634-Z_54476_STOP","427A08","CL 38 Sur - KR 89 Br. Patio Bonito","4.640172","-74.166881","0","","0","","","","0","",""
"100634-Z_55538_STOP","422A10","KR 61 - Cl45a Sur Br. Isla del Sol","4.5936","-74.147812","0","","0","","","","0","",""
"100634-Z_59045_STOP","458A10","KR 61B - DG 51B Sur Br. Nuevo Muzu","4.588172","-74.148135","0","","0","","","","0","",""
"100634-Z_51380_STOP","127A09","KR 80I - CL 85B Sur Bosa San Diego","4.612939","-74.210298","0","","0","","","","0","",""
"100634-Z_52331_STOP","263A11","TV 18J BIS A - 71-64 Sur (AL Lado)","4.546564","-74.150481","0","","0","","","","0","",""
"100634-Z_57039_STOP","140A00","AC 32 - KR 13A Pq. Central Bavaria","4.61892","-74.06919","0","","0","","","","0","",""
"100634-Z_53252_STOP","010A12","AV. Caracas - CL 65 Sur Portal Usme","4.531323","-74.118935","0","","0","","","","0","",""
"100634-Z_53365_STOP","055A12","Autopista al Llano - CL 100 Bis Sur","4.493877","-74.108036","0","","0","","","","0","",""
"100634-Z_53943_STOP","368A12","CL 115 Sur - KR 6C Este Br. El Uval","4.487027","-74.105935","0","","0","","","","0","",""
"100634-Z_53286_STOP","206A06","CL 19 - KR 69B Zona Ind. Montevideo","4.648445","-74.120482","0","","0","","","","0","",""
"100634-Z_54816_STOP","603A08","CL 26 Sur - KR 97F Br. Tierra Buena","4.651575","-74.171162","0","","0","","","","0","",""
"100634-Z_54631_STOP","525B08","CL 49 Sur - Av. Tintal Br. Brasilia","4.634982","-74.180232","0","","0","","","","0","",""
"100634-Z_55533_STOP","416A10","CL 57Z Sur - KR 75D Br. La Estancia","4.594466","-74.177115","0","","0","","","","0","",""
"100634-Z_58091_STOP","942V07","KR 123 - CL 13D Br. Recodo Fontibon","4.679275","-74.170318","0","","0","","","","0","",""
"100634-Z_54552_STOP","141A03","KR 156 A - CL 136a Suba Villa Cindy","4.74306","-74.12689","0","","0","","","","0","",""
"100634-Z_51723_STOP","325A09","KR 77H - CL 54D Sur Br. Catalina Ii","4.604431","-74.170358","0","","0","","","","0","",""
"100634-Z_55517_STOP","218A13","KR 8 - CL 17 Sur Est. Av. 1 de mayo","4.577471","-74.09057","0","","0","","","","0","",""
"100634-Z_56616_STOP","333A07","AV. Américas - KR 59 Puente Aranda","4.628537","-74.115007","0","","0","","","","0","",""
"100634-Z_58219_STOP","940V01","CL 134 Bis - Auto Norte Est. Alcalá","4.719629","-74.050773","0","","0","","","","0","",""
"100634-Z_56978_STOP","330A01","CL 163a - KR 7D San Cristóbal Norte","4.738841","-74.02507","0","","0","","","","0","",""
"100634-Z_55516_STOP","216A13","CL 17 Sur - KR 9A Est. Av. 1 de mayo","4.577679","-74.091906","0","","0","","","","0","",""
"100634-Z_54859_STOP","652A08","CL 40 Sur - KR 91bcl 40 Sur - KR 91b","4.641984","-74.171015","0","","0","","","","0","",""
"100634-Z_50128_STOP","284A10","CL 68B Sur - KR 77 Br. Santo Domingo","4.578808","-74.179322","0","","0","","","","0","",""
"100634-Z_58589_STOP","582A13","KR 16 Este - CL 41B Sur Br. Moralba","4.546121","-74.081035","0","","0","","","","0","",""
"100634-Z_56568_STOP","289A07","KR 82A - 6B Br. Jardines de Castilla","4.640857","-74.152833","0","","0","","","","0","",""
"100634-Z_51378_STOP","125E09","TV 80I - CL 93 Sur Br. Bosa San Jose","4.61415","-74.21512","0","","0","","","","0","",""
"100634-Z_51376_STOP","125C09","TV 80I - CL 93 Sur Br. Bosa San Jose","4.614158","-74.214682","0","","0","","","","0","",""
"100634-Z_51377_STOP","125D09","TV 80I - CL 93 Sur Br. Bosa San Jose","4.614158","-74.214906","0","","0","","","","0","",""
"100634-Z_51374_STOP","125A09","TV 80I - DG 90 Sur Br. Bosa San Jose","4.614133","-74.213567","0","","0","","","","0","",""
"100634-Z_51375_STOP","125B09","TV 80I - DG 91 Sur Br. Bosa San Jose","4.614157","-74.213888","0","","0","","","","0","",""
"100634-Z_58444_STOP","934V12","Vía Parque Natural del Sumapaz Km 1","4.462882","-74.129231","0","","0","","","","0","",""
"100634-Z_58443_STOP","932V12","Vía Parque Natural del Sumapaz Km 1","4.465379","-74.129017","0","","0","","","","0","",""
"100634-Z_52184_STOP","643A09","DG 67C Sur - KR 64B Br. Villa del Rio","4.597982","-74.156394","0","","0","","","","0","",""
"100634-Z_52997_STOP","353A05","DG 77 - TV 120a Br. Gran Granada Unir","4.720647","-74.133041","0","","0","","","","0","",""
"100634-Z_58149_STOP","966V06","KR 120 - CL 17 Br. San Pablo Fontibon","4.685836","-74.15735","0","","0","","","","0","",""
"100634-Z_53772_STOP","257A12","KR 2B BIS E - CL 48Z Sur Diana Turbay","4.542953","-74.106487","0","","0","","","","0","",""
"100634-Z_53939_STOP","364A12","KR 4F Este - CL 117b Sur Br. El Tuno","4.486417","-74.111423","0","","0","","","","0","",""
"100634-Z_55531_STOP","414A10","KR 77C - CL 68B Sur Br. Santo Domingo","4.578588","-74.179645","0","","0","","","","0","",""
"100634-Z_58015_STOP","457A04","KR 85A - AC 80 Estación Avenida Cali","4.70238","-74.1009","0","","0","","","","0","",""
"100634-Z_54814_STOP","601A08","KR 99A - CL 26 Sur Br. Tierra Buena I","4.651874","-74.171834","0","","0","","","","0","",""
"100634-Z_54815_STOP","602A08","KR 99A - CL 26 Sur Br. Tierra Buena I","4.651684","-74.171889","0","","0","","","","0","",""
"100634-Z_59020_STOP","992V12","Vía Parque Natural Del Sumapaz km 1","4.458659","-74.131015","0","","0","","","","0","",""
"100634-Z_56130_STOP","338B02","Auto Norte - CL 191 Estación Terminal","4.769574","-74.043813","0","","0","","","","0","",""
"100634-Z_54117_STOP","489A12","KR 2B Este - CL 49cbis Sur Palermo Sur","4.541558","-74.107613","0","","0","","","","0","",""
"100634-Z_56668_STOP","361A07","KR 94 Bis - CL 6A Br. Ciudad Tintal Ii","4.653544","-74.16147","0","","0","","","","0","",""
"100634-Z_55558_STOP","257A13","CL 16 Sur - KR 4 Este Hospital San Blas","4.570157","-74.081915","0","","0","","","","0","",""
"100634-Z_58423_STOP","964V11","CL 81F Bis Sur - KR 17A Br. San Joaquin","4.533149","-74.14212","0","","0","","","","0","",""
"100634-Z_54164_STOP","543A12","KR 3 - DG 48G Sur Br. Cerros de Oriente","4.556349","-74.106694","0","","0","","","","0","",""
"100634-Z_52178_STOP","163A11","KR 40 - CL 76 Sur Br. Arborizadora Alta","4.5674","-74.166837","0","","0","","","","0","",""
"100634-Z_59137_STOP","59137","Portal Tunal Alimentación Plataforma 2","4.568437","-74.139558","0","","0","","","","0","",""
"100634-Z_54760_STOP","259A03","CL 132 - KR 145a Br Villa Gloria Gaitana","4.743263","-74.117787","0","","0","","","","0","",""
"100634-Z_52218_STOP","172A11","CL 72F Sur - KR 35 Br. Arborizadora Alta","4.564084","-74.163373","0","","0","","","","0","",""
"100634-Z_55541_STOP","232A13","TV 4 Este - DG 28 Bis B Sur Br. San Blas","4.562603","-74.083581","0","","0","","","","0","",""
"100634-Z_58042_STOP","176A11","CL 75B Sur - TV 36B Br. Arborizadora Alta","4.566804","-74.16656","0","","0","","","","0","",""
"100634-Z_51127_STOP","023B04","KR 95G - CL 89 Br. Ciudad Bachué I Etapa","4.717585","-74.102973","0","","0","","","","0","",""
"100634-Z_53813_STOP","094B08","AV. Américas - KR 71B Est. Mundo Aventura","4.629711","-74.135604","0","","0","","","","0","",""
"100634-Z_59026_STOP","903V10","CL 59A Sur - KR 76A Patio Primavera Perdomo","4.592376","-74.180197","0","","0","","","","0","",""
"100634-Z_58260_STOP","938V10","CL 68B Sur - KR 62 Br. Rincon de Venecia Ii","4.589971","-74.150571","0","","0","","","","0","",""
